simulation,period,variable,risk,value
18,10,ptf_bop,Real Estate,79415.3967339731
18,10,ptf_bop,Precious Metals,19853.849183493276
18,10,ptf_bop,Bonds,119123.09510095965
18,10,ptf_bop,Crypto,19853.849183493276
18,10,ptf_bop,Stocks,158830.7934679462
18,10,ptf_eop,Cash,10729.851205970568
18,10,ptf_eop,Real Estate,72884.01662194189
18,10,ptf_eop,Precious Metals,18221.004155485472
18,10,ptf_eop,Bonds,109326.02493291283
18,10,ptf_eop,Crypto,18221.004155485472
18,10,ptf_eop,Stocks,145768.03324388378
18,10,ptf1,Cash,0.0
18,10,ptf1,Real Estate,79415.3967339731
18,10,ptf1,Precious Metals,19853.849183493276
18,10,ptf1,Bonds,86466.19454080355
18,10,ptf1,Crypto,19853.849183493276
18,10,ptf1,Stocks,158830.7934679462
18,10,ptf2,Cash,0.0
18,10,ptf2,Real Estate,72884.01662194189
18,10,ptf2,Precious Metals,18221.004155485472
18,10,ptf2,Bonds,109326.02493291283
18,10,ptf2,Crypto,18221.004155485472
18,10,ptf2,Stocks,145768.03324388378
18,10,ptf3,Cash,0.0
18,10,ptf3,Real Estate,67945.50994648087
18,10,ptf3,Precious Metals,21361.35105558424
18,10,ptf3,Bonds,111754.64056104989
18,10,ptf3,Crypto,16149.168031502055
18,10,ptf3,Stocks,157939.26472106297
18,10,ptf4,Cash,10729.851205970568
18,10,ptf4,Real Estate,67945.50994648087
18,10,ptf4,Precious Metals,21361.35105558424
18,10,ptf4,Bonds,101024.78935507932
18,10,ptf4,Crypto,16149.168031502055
18,10,ptf4,Stocks,157939.26472106297
18,10,ptf5,Cash,10729.851205970568
18,10,ptf5,Real Estate,72884.01662194189
18,10,ptf5,Precious Metals,18221.004155485472
18,10,ptf5,Bonds,109326.02493291283
18,10,ptf5,Crypto,18221.004155485472
18,10,ptf5,Stocks,145768.03324388378
18,10,returns,Cash,0.0
18,10,returns,Money Market,-0.026918113818041198
18,10,returns,Bonds,0.0222144327448782
18,10,returns,Stocks,0.08349726072530288
18,10,returns,Crypto,-0.11370592456397009
18,10,returns,Precious Metals,0.172347630970347
18,10,returns,Real Estate,-0.06775843188058138
18,10,contributions,,0.0
18,10,withdrawals,,50000.0
18,10,availableCash,,0.0
18,10,cashBuffer,,150000.0
18,10,cashDepletion,,17343.099439843907
18,10,shortfall,,32656.900560156093
18,10,cashReplenishment,,10729.851205970568
18,10,financialGainLoss,,10729.851205970568
18,11,ptf_bop,Cash,10729.851205970568
18,11,ptf_bop,Real Estate,72884.01662194189
18,11,ptf_bop,Precious Metals,18221.004155485472
18,11,ptf_bop,Bonds,109326.02493291283
18,11,ptf_bop,Crypto,18221.004155485472
18,11,ptf_bop,Stocks,145768.03324388378
18,11,ptf_eop,Cash,5271.616832362954
18,11,ptf_eop,Real Estate,65029.986863136
18,11,ptf_eop,Precious Metals,16257.496715784
18,11,ptf_eop,Bonds,97544.98029470402
18,11,ptf_eop,Crypto,16257.496715784
18,11,ptf_eop,Stocks,130059.973726272
18,11,ptf1,Cash,0.0
18,11,ptf1,Real Estate,72884.01662194189
18,11,ptf1,Precious Metals,18221.004155485472
18,11,ptf1,Bonds,70055.8761388834
18,11,ptf1,Crypto,18221.004155485472
18,11,ptf1,Stocks,145768.03324388378
18,11,ptf2,Cash,0.0
18,11,ptf2,Real Estate,65029.986863136
18,11,ptf2,Precious Metals,16257.496715784
18,11,ptf2,Bonds,97544.98029470402
18,11,ptf2,Crypto,16257.496715784
18,11,ptf2,Stocks,130059.973726272
18,11,ptf3,Cash,0.0
18,11,ptf3,Real Estate,70031.72093099561
18,11,ptf3,Precious Metals,17253.130555747546
18,11,ptf3,Bonds,118975.47401959878
18,11,ptf3,Crypto,15807.158026097866
18,11,ptf3,Stocks,108354.06761560317
18,11,ptf4,Cash,5271.616832362954
18,11,ptf4,Real Estate,70031.72093099561
18,11,ptf4,Precious Metals,17253.130555747546
18,11,ptf4,Bonds,113703.85718723583
18,11,ptf4,Crypto,15807.158026097866
18,11,ptf4,Stocks,108354.06761560317
18,11,ptf5,Cash,5271.616832362954
18,11,ptf5,Real Estate,65029.986863136
18,11,ptf5,Precious Metals,16257.496715784
18,11,ptf5,Bonds,97544.98029470402
18,11,ptf5,Crypto,16257.496715784
18,11,ptf5,Stocks,130059.973726272
18,11,returns,Cash,0.0
18,11,returns,Money Market,0.04892853512932772
18,11,returns,Bonds,0.21969858069732265
18,11,returns,Stocks,-0.16689151542004538
18,11,returns,Crypto,-0.027700370946340813
18,11,returns,Precious Metals,0.061241521826476
18,11,returns,Real Estate,0.07691427154039561
18,11,contributions,,0.0
18,11,withdrawals,,50000.0
18,11,availableCash,,0.0
18,11,cashBuffer,,150000.0
18,11,cashDepletion,,10729.851205970568
18,11,shortfall,,39270.14879402943
18,11,cashReplenishment,,5271.616832362954
18,11,financialGainLoss,,5271.616832362954
18,12,ptf_bop,Cash,5271.616832362954
18,12,ptf_bop,Real Estate,65029.986863136
18,12,ptf_bop,Precious Metals,16257.496715784
18,12,ptf_bop,Bonds,97544.98029470402
18,12,ptf_bop,Crypto,16257.496715784
18,12,ptf_bop,Stocks,130059.973726272
18,12,ptf_eop,Cash,0.0
18,12,ptf_eop,Real Estate,46875.25948974053
18,12,ptf_eop,Precious Metals,11049.600588401992
18,12,ptf_eop,Bonds,86913.94268388758
18,12,ptf_eop,Crypto,3699.5359747120874
18,12,ptf_eop,Stocks,120216.41307429201
18,12,ptf1,Cash,0.0
18,12,ptf1,Real Estate,65029.986863136
18,12,ptf1,Precious Metals,16257.496715784
18,12,ptf1,Bonds,52816.59712706697
18,12,ptf1,Crypto,16257.496715784
18,12,ptf1,Stocks,130059.973726272
18,12,ptf2,Cash,0.0
18,12,ptf2,Real Estate,56084.3102296086
18,12,ptf2,Precious Metals,14021.07755740215
18,12,ptf2,Bonds,84126.4653444129
18,12,ptf2,Crypto,14021.07755740215
18,12,ptf2,Stocks,112168.6204592172
18,12,ptf3,Cash,0.0
18,12,ptf3,Real Estate,46875.25948974053
18,12,ptf3,Precious Metals,11049.600588401992
18,12,ptf3,Bonds,86913.94268388758
18,12,ptf3,Crypto,3699.5359747120874
18,12,ptf3,Stocks,120216.41307429201
18,12,ptf4,Cash,0.0
18,12,ptf4,Real Estate,46875.25948974053
18,12,ptf4,Precious Metals,11049.600588401992
18,12,ptf4,Bonds,86913.94268388758
18,12,ptf4,Crypto,3699.5359747120874
18,12,ptf4,Stocks,120216.41307429201
18,12,ptf5,Cash,0.0
18,12,ptf5,Real Estate,46875.25948974053
18,12,ptf5,Precious Metals,11049.600588401992
18,12,ptf5,Bonds,86913.94268388758
18,12,ptf5,Crypto,3699.5359747120874
18,12,ptf5,Stocks,120216.41307429201
18,12,returns,Cash,0.0
18,12,returns,Money Market,0.02897126867377139
18,12,returns,Bonds,0.03313436892971526
18,12,returns,Stocks,0.07174727283020185
18,12,returns,Crypto,-0.736144675074635
18,12,returns,Precious Metals,-0.2119292869492349
18,12,returns,Real Estate,-0.1642001248150563
18,12,contributions,,0.0
18,12,withdrawals,,50000.0
18,12,availableCash,,0.0
18,12,cashBuffer,,150000.0
18,12,cashDepletion,,5271.616832362954
18,12,shortfall,,44728.38316763705
18,12,cashReplenishment,,0
18,12,financialGainLoss,,-11666.799337008852
18,13,ptf_bop,Cash,0.0
18,13,ptf_bop,Real Estate,46875.25948974053
18,13,ptf_bop,Precious Metals,11049.600588401992
18,13,ptf_bop,Bonds,86913.94268388758
18,13,ptf_bop,Crypto,3699.5359747120874
18,13,ptf_bop,Stocks,120216.41307429201
18,13,ptf_eop,Cash,21097.487234707165
18,13,ptf_eop,Real Estate,43750.95036220683
18,13,ptf_eop,Precious Metals,10937.737590551707
18,13,ptf_eop,Bonds,65626.42554331025
18,13,ptf_eop,Crypto,10937.737590551707
18,13,ptf_eop,Stocks,87501.90072441366
18,13,ptf1,Cash,0.0
18,13,ptf1,Real Estate,46875.25948974053
18,13,ptf1,Precious Metals,11049.600588401992
18,13,ptf1,Bonds,36913.94268388758
18,13,ptf1,Crypto,3699.5359747120874
18,13,ptf1,Stocks,120216.41307429201
18,13,ptf2,Cash,0.0
18,13,ptf2,Real Estate,43750.95036220684
18,13,ptf2,Precious Metals,10937.73759055171
18,13,ptf2,Bonds,65626.42554331027
18,13,ptf2,Crypto,10937.73759055171
18,13,ptf2,Stocks,87501.90072441367
18,13,ptf3,Cash,0.0
18,13,ptf3,Real Estate,51647.34278723043
18,13,ptf3,Precious Metals,6841.688427941792
18,13,ptf3,Bonds,65473.31308042169
18,13,ptf3,Crypto,9009.116011630247
18,13,ptf3,Stocks,106880.77873851718
18,13,ptf4,Cash,21097.487234707165
18,13,ptf4,Real Estate,51647.34278723043
18,13,ptf4,Precious Metals,6841.688427941792
18,13,ptf4,Bonds,44375.82584571453
18,13,ptf4,Crypto,9009.116011630247
18,13,ptf4,Stocks,106880.77873851718
18,13,ptf5,Cash,21097.487234707165
18,13,ptf5,Real Estate,43750.95036220683
18,13,ptf5,Precious Metals,10937.737590551707
18,13,ptf5,Bonds,65626.42554331025
18,13,ptf5,Crypto,10937.737590551707
18,13,ptf5,Stocks,87501.90072441366
18,13,returns,Cash,0.0
18,13,returns,Money Market,0.010104235761532061
18,13,returns,Bonds,-0.002333091610901925
18,13,returns,Stocks,0.2214680807350355
18,13,returns,Crypto,-0.17632728550623242
18,13,returns,Precious Metals,-0.3744877886033934
18,13,returns,Real Estate,0.18048504911666313
18,13,contributions,,0.0
18,13,withdrawals,,50000.0
18,13,availableCash,,0.0
18,13,cashBuffer,,150000.0
18,13,cashDepletion,,0.0
18,13,shortfall,,50000.0
18,13,cashReplenishment,,21097.487234707165
18,13,financialGainLoss,,21097.487234707165
18,14,ptf_bop,Cash,21097.487234707165
18,14,ptf_bop,Real Estate,43750.95036220683
18,14,ptf_bop,Precious Metals,10937.737590551707
18,14,ptf_bop,Bonds,65626.42554331025
18,14,ptf_bop,Crypto,10937.737590551707
18,14,ptf_bop,Stocks,87501.90072441366
18,14,ptf_eop,Cash,19443.58234208502
18,14,ptf_eop,Real Estate,37970.44780914826
18,14,ptf_eop,Precious Metals,9492.611952287065
18,14,ptf_eop,Bonds,56955.67171372238
18,14,ptf_eop,Crypto,9492.611952287065
18,14,ptf_eop,Stocks,75940.89561829652
18,14,ptf1,Cash,0.0
18,14,ptf1,Real Estate,43750.95036220683
18,14,ptf1,Precious Metals,10937.737590551707
18,14,ptf1,Bonds,36723.91277801742
18,14,ptf1,Crypto,10937.737590551707
18,14,ptf1,Stocks,87501.90072441366
18,14,ptf2,Cash,0.0
18,14,ptf2,Real Estate,37970.44780914826
18,14,ptf2,Precious Metals,9492.611952287065
18,14,ptf2,Bonds,56955.6717137224
18,14,ptf2,Crypto,9492.611952287065
18,14,ptf2,Stocks,75940.89561829652
18,14,ptf3,Cash,0.0
18,14,ptf3,Real Estate,43709.13588505619
18,14,ptf3,Precious Metals,9660.474565109022
18,14,ptf3,Bonds,61269.34174691624
18,14,ptf3,Crypto,9388.882064923044
18,14,ptf3,Stocks,85267.98712582183
18,14,ptf4,Cash,19443.58234208502
18,14,ptf4,Real Estate,43709.13588505619
18,14,ptf4,Precious Metals,9660.474565109022
18,14,ptf4,Bonds,41825.75940483122
18,14,ptf4,Crypto,9388.882064923044
18,14,ptf4,Stocks,85267.98712582183
18,14,ptf5,Cash,19443.58234208502
18,14,ptf5,Real Estate,37970.44780914826
18,14,ptf5,Precious Metals,9492.611952287065
18,14,ptf5,Bonds,56955.67171372238
18,14,ptf5,Crypto,9492.611952287065
18,14,ptf5,Stocks,75940.89561829652
18,14,returns,Cash,0.0
18,14,returns,Money Market,0.0015094710137489415
18,14,returns,Bonds,0.07573732173462439
18,14,returns,Stocks,0.12282040436297066
18,14,returns,Crypto,-0.010927433659502883
18,14,returns,Precious Metals,0.017683500986418507
18,14,returns,Real Estate,0.15113564382365013
18,14,contributions,,0.0
18,14,withdrawals,,50000.0
18,14,availableCash,,0.0
18,14,cashBuffer,,150000.0
18,14,cashDepletion,,21097.487234707165
18,14,shortfall,,28902.512765292835
18,14,cashReplenishment,,19443.58234208502
18,14,financialGainLoss,,19443.58234208502
18,15,ptf_bop,Cash,19443.58234208502
18,15,ptf_bop,Real Estate,37970.44780914826
18,15,ptf_bop,Precious Metals,9492.611952287065
18,15,ptf_bop,Bonds,56955.67171372238
18,15,ptf_bop,Crypto,9492.611952287065
18,15,ptf_bop,Stocks,75940.89561829652
18,15,ptf_eop,Cash,9714.975777711341
18,15,ptf_eop,Real Estate,31859.164277565247
18,15,ptf_eop,Precious Metals,7964.791069391312
18,15,ptf_eop,Bonds,47788.746416347865
18,15,ptf_eop,Crypto,7964.791069391312
18,15,ptf_eop,Stocks,63718.328555130494
18,15,ptf1,Cash,0.0
18,15,ptf1,Real Estate,37970.44780914826
18,15,ptf1,Precious Metals,9492.611952287065
18,15,ptf1,Bonds,26399.254055807403
18,15,ptf1,Crypto,9492.611952287065
18,15,ptf1,Stocks,75940.89561829652
18,15,ptf2,Cash,0.0
18,15,ptf2,Real Estate,31859.164277565254
18,15,ptf2,Precious Metals,7964.791069391314
18,15,ptf2,Bonds,47788.74641634789
18,15,ptf2,Crypto,7964.791069391314
18,15,ptf2,Stocks,63718.32855513051
18,15,ptf3,Cash,0.0
18,15,ptf3,Real Estate,28369.34550824284
18,15,ptf3,Precious Metals,8350.234846463143
18,15,ptf3,Bonds,55087.759867332075
18,15,ptf3,Crypto,5675.368247971645
18,15,ptf3,Stocks,71528.08869552788
18,15,ptf4,Cash,9714.975777711341
18,15,ptf4,Real Estate,28369.34550824284
18,15,ptf4,Precious Metals,8350.234846463143
18,15,ptf4,Bonds,45372.784089620734
18,15,ptf4,Crypto,5675.368247971645
18,15,ptf4,Stocks,71528.08869552788
18,15,ptf5,Cash,9714.975777711341
18,15,ptf5,Real Estate,31859.164277565247
18,15,ptf5,Precious Metals,7964.791069391312
18,15,ptf5,Bonds,47788.746416347865
18,15,ptf5,Crypto,7964.791069391312
18,15,ptf5,Stocks,63718.328555130494
18,15,returns,Cash,0.0
18,15,returns,Money Market,0.05862608104200933
18,15,returns,Bonds,0.15273498466340396
18,15,returns,Stocks,0.12256693352588804
18,15,returns,Crypto,-0.2874429224161219
18,15,returns,Precious Metals,0.048393457369282265
18,15,returns,Real Estate,-0.10953893011499653
18,15,contributions,,0.0
18,15,withdrawals,,50000.0
18,15,availableCash,,0.0
18,15,cashBuffer,,150000.0
18,15,cashDepletion,,19443.58234208502
18,15,shortfall,,30556.41765791498
18,15,cashReplenishment,,9714.975777711341
18,15,financialGainLoss,,9714.975777711341
18,16,ptf_bop,Cash,9714.975777711341
18,16,ptf_bop,Real Estate,31859.164277565247
18,16,ptf_bop,Precious Metals,7964.791069391312
18,16,ptf_bop,Bonds,47788.746416347865
18,16,ptf_bop,Crypto,7964.791069391312
18,16,ptf_bop,Stocks,63718.328555130494
18,16,ptf_eop,Cash,6896.801181841656
18,16,ptf_eop,Real Estate,23802.159433107518
18,16,ptf_eop,Precious Metals,5950.539858276879
18,16,ptf_eop,Bonds,35703.239149661276
18,16,ptf_eop,Crypto,5950.539858276879
18,16,ptf_eop,Stocks,47604.318866215035
18,16,ptf1,Cash,0.0
18,16,ptf1,Real Estate,31859.164277565247
18,16,ptf1,Precious Metals,7964.791069391312
18,16,ptf1,Bonds,7503.722194059206
18,16,ptf1,Crypto,7964.791069391312
18,16,ptf1,Stocks,63718.328555130494
18,16,ptf2,Cash,0.0
18,16,ptf2,Real Estate,23802.159433107518
18,16,ptf2,Precious Metals,5950.539858276879
18,16,ptf2,Bonds,35703.239149661276
18,16,ptf2,Crypto,5950.539858276879
18,16,ptf2,Stocks,47604.318866215035
18,16,ptf3,Cash,0.0
18,16,ptf3,Real Estate,27787.751221124618
18,16,ptf3,Precious Metals,5604.476791674149
18,16,ptf3,Bonds,37346.79679846578
18,16,ptf3,Crypto,4480.6305562167445
18,16,ptf3,Stocks,50687.94297989795
18,16,ptf4,Cash,6896.801181841656
18,16,ptf4,Real Estate,27787.751221124618
18,16,ptf4,Precious Metals,5604.476791674149
18,16,ptf4,Bonds,30449.995616624125
18,16,ptf4,Crypto,4480.6305562167445
18,16,ptf4,Stocks,50687.94297989795
18,16,ptf5,Cash,6896.801181841656
18,16,ptf5,Real Estate,23802.159433107518
18,16,ptf5,Precious Metals,5950.539858276879
18,16,ptf5,Bonds,35703.239149661276
18,16,ptf5,Crypto,5950.539858276879
18,16,ptf5,Stocks,47604.318866215035
18,16,returns,Cash,0.0
18,16,returns,Money Market,0.053119841050165116
18,16,returns,Bonds,0.04603385261250442
18,16,returns,Stocks,0.06477614189479304
18,16,returns,Crypto,-0.2470211673341825
18,16,returns,Precious Metals,-0.05815658324200206
18,16,returns,Real Estate,0.16744664698251532
18,16,contributions,,0.0
18,16,withdrawals,,50000.0
18,16,availableCash,,0.0
18,16,cashBuffer,,150000.0
18,16,cashDepletion,,9714.975777711341
18,16,shortfall,,40285.02422228866
18,16,cashReplenishment,,6896.801181841656
18,16,financialGainLoss,,6896.801181841656
18,17,ptf_bop,Cash,6896.801181841656
18,17,ptf_bop,Real Estate,23802.159433107518
18,17,ptf_bop,Precious Metals,5950.539858276879
18,17,ptf_bop,Bonds,35703.239149661276
18,17,ptf_bop,Crypto,5950.539858276879
18,17,ptf_bop,Stocks,47604.318866215035
18,17,ptf_eop,Cash,7251.364537623449
18,17,ptf_eop,Real Estate,15181.519669475847
18,17,ptf_eop,Precious Metals,3795.3799173689617
18,17,ptf_eop,Bonds,22772.27950421377
18,17,ptf_eop,Crypto,3795.3799173689617
18,17,ptf_eop,Stocks,30363.039338951694
18,17,ptf1,Cash,0.0
18,17,ptf1,Real Estate,23802.159433107518
18,17,ptf1,Precious Metals,5950.539858276879
18,17,ptf1,Bonds,-7399.9596684970675
18,17,ptf1,Crypto,5950.539858276879
18,17,ptf1,Stocks,47604.318866215035
18,17,ptf2,Cash,0.0
18,17,ptf2,Real Estate,15181.519669475849
18,17,ptf2,Precious Metals,3795.379917368962
18,17,ptf2,Bonds,22772.27950421377
18,17,ptf2,Crypto,3795.379917368962
18,17,ptf2,Stocks,30363.039338951698
18,17,ptf3,Cash,0.0
18,17,ptf3,Real Estate,18345.552562537323
18,17,ptf3,Precious Metals,3974.451479322446
18,17,ptf3,Bonds,27575.93790616548
18,17,ptf3,Crypto,4496.201732416829
18,17,ptf3,Stocks,28766.819204560612
18,17,ptf4,Cash,7251.364537623449
18,17,ptf4,Real Estate,18345.552562537323
18,17,ptf4,Precious Metals,3974.451479322446
18,17,ptf4,Bonds,20324.57336854203
18,17,ptf4,Crypto,4496.201732416829
18,17,ptf4,Stocks,28766.819204560612
18,17,ptf5,Cash,7251.364537623449
18,17,ptf5,Real Estate,15181.519669475847
18,17,ptf5,Precious Metals,3795.3799173689617
18,17,ptf5,Bonds,22772.27950421377
18,17,ptf5,Crypto,3795.3799173689617
18,17,ptf5,Stocks,30363.039338951694
18,17,returns,Cash,0.0
18,17,returns,Money Market,0.07139894365291319
18,17,returns,Bonds,0.21094323917211916
18,17,returns,Stocks,-0.052571157866378296
18,17,returns,Crypto,0.18465129454910842
18,17,returns,Precious Metals,0.04718145899808091
18,17,returns,Real Estate,0.20841345016488155
18,17,contributions,,0.0
18,17,withdrawals,,50000.0
18,17,availableCash,,0.0
18,17,cashBuffer,,150000.0
18,17,cashDepletion,,6896.801181841656
18,17,shortfall,,43103.198818158344
18,17,cashReplenishment,,7251.364537623449
18,17,financialGainLoss,,7251.364537623449
18,18,ptf_bop,Cash,7251.364537623449
18,18,ptf_bop,Real Estate,15181.519669475847
18,18,ptf_bop,Precious Metals,3795.3799173689617
18,18,ptf_bop,Bonds,22772.27950421377
18,18,ptf_bop,Crypto,3795.3799173689617
18,18,ptf_bop,Stocks,30363.039338951694
18,18,ptf_eop,Cash,0.0
18,18,ptf_eop,Real Estate,6169.061517193774
18,18,ptf_eop,Precious Metals,1806.0594341153853
18,18,ptf_eop,Bonds,10515.004314672407
18,18,ptf_eop,Crypto,1786.857640664805
18,18,ptf_eop,Stocks,12562.549710240668
18,18,ptf1,Cash,0.0
18,18,ptf1,Real Estate,15181.519669475847
18,18,ptf1,Precious Metals,3795.3799173689617
18,18,ptf1,Bonds,-19976.35595816278
18,18,ptf1,Crypto,3795.3799173689617
18,18,ptf1,Stocks,30363.039338951694
18,18,ptf2,Cash,0.0
18,18,ptf2,Real Estate,6631.792577000538
18,18,ptf2,Precious Metals,1657.9481442501344
18,18,ptf2,Bonds,9947.688865500806
18,18,ptf2,Crypto,1657.9481442501344
18,18,ptf2,Stocks,13263.585154001075
18,18,ptf3,Cash,0.0
18,18,ptf3,Real Estate,6169.061517193774
18,18,ptf3,Precious Metals,1806.0594341153853
18,18,ptf3,Bonds,10515.004314672407
18,18,ptf3,Crypto,1786.857640664805
18,18,ptf3,Stocks,12562.549710240668
18,18,ptf4,Cash,0.0
18,18,ptf4,Real Estate,6169.061517193774
18,18,ptf4,Precious Metals,1806.0594341153853
18,18,ptf4,Bonds,10515.004314672407
18,18,ptf4,Crypto,1786.857640664805
18,18,ptf4,Stocks,12562.549710240668
18,18,ptf5,Cash,0.0
18,18,ptf5,Real Estate,6169.061517193774
18,18,ptf5,Precious Metals,1806.0594341153853
18,18,ptf5,Bonds,10515.004314672407
18,18,ptf5,Crypto,1786.857640664805
18,18,ptf5,Stocks,12562.549710240668
18,18,returns,Cash,0.0
18,18,returns,Money Market,0.00782133022894421
18,18,returns,Bonds,0.05702987466154946
18,18,returns,Stocks,-0.05285414430719989
18,18,returns,Crypto,0.07775242962919966
18,18,returns,Precious Metals,0.08933409068245586
18,18,returns,Real Estate,-0.0697746581235883
18,18,contributions,,0.0
18,18,withdrawals,,50000.0
18,18,availableCash,,0.0
18,18,cashBuffer,,150000.0
18,18,cashDepletion,,7251.364537623449
18,18,shortfall,,42748.63546237655
18,18,cashReplenishment,,0
18,18,financialGainLoss,,-319.4302681156478
18,19,ptf_bop,Cash,0.0
18,19,ptf_bop,Real Estate,6169.061517193774
18,19,ptf_bop,Precious Metals,1806.0594341153853
18,19,ptf_bop,Bonds,10515.004314672407
18,19,ptf_bop,Crypto,1786.857640664805
18,19,ptf_bop,Stocks,12562.549710240668
18,19,ptf_eop,Cash,1994.3120207336488
18,19,ptf_eop,Real Estate,-3432.0934766225923
18,19,ptf_eop,Precious Metals,-858.0233691556481
18,19,ptf_eop,Bonds,-5148.140214933888
18,19,ptf_eop,Crypto,-858.0233691556481
18,19,ptf_eop,Stocks,-6864.186953245185
18,19,ptf1,Cash,0.0
18,19,ptf1,Real Estate,6169.061517193774
18,19,ptf1,Precious Metals,1806.0594341153853
18,19,ptf1,Bonds,-39484.995685327594
18,19,ptf1,Crypto,1786.857640664805
18,19,ptf1,Stocks,12562.549710240668
18,19,ptf2,Cash,0.0
18,19,ptf2,Real Estate,-3432.0934766225923
18,19,ptf2,Precious Metals,-858.0233691556481
18,19,ptf2,Bonds,-5148.140214933888
18,19,ptf2,Crypto,-858.0233691556481
18,19,ptf2,Stocks,-6864.186953245185
18,19,ptf3,Cash,0.0
18,19,ptf3,Real Estate,-3318.667427629029
18,19,ptf3,Precious Metals,-546.0158792787864
18,19,ptf3,Bonds,-5348.409301503115
18,19,ptf3,Crypto,-847.6955434926984
18,19,ptf3,Stocks,-5105.367210475684
18,19,ptf4,Cash,1994.3120207336488
18,19,ptf4,Real Estate,-3318.667427629029
18,19,ptf4,Precious Metals,-546.0158792787864
18,19,ptf4,Bonds,-7342.721322236764
18,19,ptf4,Crypto,-847.6955434926984
18,19,ptf4,Stocks,-5105.367210475684
18,19,ptf5,Cash,1994.3120207336488
18,19,ptf5,Real Estate,-3432.0934766225923
18,19,ptf5,Precious Metals,-858.0233691556481
18,19,ptf5,Bonds,-5148.140214933888
18,19,ptf5,Crypto,-858.0233691556481
18,19,ptf5,Stocks,-6864.186953245185
18,19,returns,Cash,0.0
18,19,returns,Money Market,0.029704259946497277
18,19,returns,Bonds,0.03890124942368106
18,19,returns,Stocks,-0.25623132859718845
18,19,returns,Crypto,-0.012036765004562655
18,19,returns,Precious Metals,-0.3636351888456112
18,19,returns,Real Estate,-0.03304864793635577
18,19,contributions,,0.0
18,19,withdrawals,,50000.0
18,19,availableCash,,0.0
18,19,cashBuffer,,150000.0
18,19,cashDepletion,,0.0
18,19,shortfall,,50000.0
18,19,cashReplenishment,,1994.3120207336488
18,19,financialGainLoss,,1994.3120207336488
18,20,ptf_bop,Cash,1994.3120207336488
18,20,ptf_bop,Real Estate,-3432.0934766225923
